"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Source file: /home/runner/work/test_system/test_system/test-engine/data/login.yaml","253","获取用户信息","test-engine.tests","Wed Mar 11 07:08:36 UTC 2026","passed","Wed Mar 11 07:08:37 UTC 2026","","test_runner","",""
"Source file: /home/runner/work/test_system/test_system/test-engine/data/login.yaml","328","用户登录测试","test-engine.tests","Wed Mar 11 07:08:36 UTC 2026","passed","Wed Mar 11 07:08:36 UTC 2026","","test_runner","",""
